component,field,target_class,ngh_class,source_asset,source_path,target_path,source_sha256,target_sha256_before,status_before,status_after,target_sha256_after
HabboNavigatorCom,grs_category_selector_xml,HabboNavigatorCom_grs_category_selector_xml,class_474,848_class_474.bin,C:\habbo\client\habbo-client-ngh\binaryData\848_class_474.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_grs_category_selector_xml.bin,29520c54c9a14ca6e2f54d8aebbfa3e221bde15114e74dd489f19c8d2cb148aa,4a59fc448c2abf939ea99f41e2e62df1dfa79c1c310f05a298565d04fb90a17d,different,copied,29520c54c9a14ca6e2f54d8aebbfa3e221bde15114e74dd489f19c8d2cb148aa
HabboNavigatorCom,grs_usercount_xml,HabboNavigatorCom_grs_usercount_xml,class_423,1910_class_423.bin,C:\habbo\client\habbo-client-ngh\binaryData\1910_class_423.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_grs_usercount_xml.bin,00d21bbbde5a44d0898a207dbdd068c045c90153baa2d386e017166d7e9c53c3,00d21bbbde5a44d0898a207dbdd068c045c90153baa2d386e017166d7e9c53c3,identical,identical,00d21bbbde5a44d0898a207dbdd068c045c90153baa2d386e017166d7e9c53c3
HabboNavigatorCom,nav_error_popup_xml,HabboNavigatorCom_nav_error_popup_xml,class_413,1229_class_413.bin,C:\habbo\client\habbo-client-ngh\binaryData\1229_class_413.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_nav_error_popup_xml.bin,6ddf39798b55f9943e119898491b2593ec7a6fac11b1915bf53ce6f96c9d6cce,6ddf39798b55f9943e119898491b2593ec7a6fac11b1915bf53ce6f96c9d6cce,identical,identical,6ddf39798b55f9943e119898491b2593ec7a6fac11b1915bf53ce6f96c9d6cce
HabboNavigatorCom,nav_simple_alert_xml,HabboNavigatorCom_nav_simple_alert_xml,class_430,1802_class_430.bin,C:\habbo\client\habbo-client-ngh\binaryData\1802_class_430.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_nav_simple_alert_xml.bin,39948e9bd726efd3d1ce81f1586ed4098595e6471ae510915e1eebf236b01245,c567897c574d2e81630932ea15539e1de2359a14599ff680b19eb1b3a881d714,different,copied,39948e9bd726efd3d1ce81f1586ed4098595e6471ae510915e1eebf236b01245
HabboNavigatorCom,nav_promo_alert_xml,HabboNavigatorCom_nav_promo_alert_xml,class_431,1557_class_431.bin,C:\habbo\client\habbo-client-ngh\binaryData\1557_class_431.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_nav_promo_alert_xml.bin,b68d0a8310714053e3f68b7ab1e4e86ce7dd207d70cbd16a700357f5ec2cbe69,c5be3a29fbaef0d644a46513ace5d114b485640284067aaadbdb95b4a2fa864c,different,copied,b68d0a8310714053e3f68b7ab1e4e86ce7dd207d70cbd16a700357f5ec2cbe69
HabboNavigatorCom,iro_event_settings_xml,HabboNavigatorCom_iro_event_settings_xml,class_412,2141_class_412.bin,C:\habbo\client\habbo-client-ngh\binaryData\2141_class_412.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_iro_event_settings_xml.bin,fdf413f906fe6813a90a665d7aa00f41b7c1fb99b29acf2edce2c0d1c6a8b86b,76a8be0b9a713d457590c99ead2664e09d4b577ba3831b8dd599e95b1cf07453,different,copied,fdf413f906fe6813a90a665d7aa00f41b7c1fb99b29acf2edce2c0d1c6a8b86b
HabboNavigatorCom,iro_event_info_xml,HabboNavigatorCom_iro_event_info_xml,class_411,280_class_411.bin,C:\habbo\client\habbo-client-ngh\binaryData\280_class_411.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_iro_event_info_xml.bin,a37e6d830e241666a6a67f188d320a26a8d03202f43159bcf0469f6312dd92ff,8eb1751f6ba2a1be54f92205061ea7e08a1ca6642bdcf3e54cf40b1480cceae3,different,copied,a37e6d830e241666a6a67f188d320a26a8d03202f43159bcf0469f6312dd92ff
HabboNavigatorCom,iro_room_details_framed_xml,HabboNavigatorCom_iro_room_details_framed_xml,class_478,1478_class_478.bin,C:\habbo\client\habbo-client-ngh\binaryData\1478_class_478.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_iro_room_details_framed_xml.bin,02e0ee127a6ae4cd98f0bbac1023ccba65cd019eeb7aff1c3294a8014519f704,1f228f3d8e028679cfc4c412a4214625b1c5487ae36786c778388d8b17eec343,different,copied,02e0ee127a6ae4cd98f0bbac1023ccba65cd019eeb7aff1c3294a8014519f704
HabboNavigatorCom,iro_room_filter_framed_xml,HabboNavigatorCom_iro_room_filter_framed_xml,class_406,1069_class_406.bin,C:\habbo\client\habbo-client-ngh\binaryData\1069_class_406.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_iro_room_filter_framed_xml.bin,76306146154e5aae0492ab38d2853378c849d008f33f5db9b53bc3c66ae87e5a,a8d75deda2c07b3c833f68b1587398482328a0f72ade134ffe53208fca48c6c0,different,copied,76306146154e5aae0492ab38d2853378c849d008f33f5db9b53bc3c66ae87e5a
HabboNavigatorCom,iro_tag_xml,HabboNavigatorCom_iro_tag_xml,class_410,445_class_410.bin,C:\habbo\client\habbo-client-ngh\binaryData\445_class_410.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_iro_tag_xml.bin,625596ba69e8778a664d7fd1662ad6877378f2f970d623e1aa8befc1f9975992,625596ba69e8778a664d7fd1662ad6877378f2f970d623e1aa8befc1f9975992,identical,identical,625596ba69e8778a664d7fd1662ad6877378f2f970d623e1aa8befc1f9975992
HabboNavigatorCom,roc_create_room_xml,HabboNavigatorCom_roc_create_room_xml,class_452,981_class_452.bin,C:\habbo\client\habbo-client-ngh\binaryData\981_class_452.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_roc_create_room_xml.bin,fbd52f94a216801b9cb4d53e84051fcffac642d6a5d3f8768d22d56a5cf6845e,6f8af79636d5486a13863fcb5509c9d3a95ccd9e064a823f377da470c1ddee80,different,copied,fbd52f94a216801b9cb4d53e84051fcffac642d6a5d3f8768d22d56a5cf6845e
HabboNavigatorCom,roc_vip_promo_xml,HabboNavigatorCom_roc_vip_promo_xml,class_490,1208_class_490.bin,C:\habbo\client\habbo-client-ngh\binaryData\1208_class_490.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_roc_vip_promo_xml.bin,399b78758c204b53a51270a52ea04c828719ae9f4b1dd99396ce9f23d1fba482,399b78758c204b53a51270a52ea04c828719ae9f4b1dd99396ce9f23d1fba482,identical,identical,399b78758c204b53a51270a52ea04c828719ae9f4b1dd99396ce9f23d1fba482
HabboNavigatorCom,roc_room_thumbnail_xml,HabboNavigatorCom_roc_room_thumbnail_xml,class_436,307_class_436.bin,C:\habbo\client\habbo-client-ngh\binaryData\307_class_436.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_roc_room_thumbnail_xml.bin,b323f67350227bffd5e579a0503ce52ceaf676ef92c211d12233dc18b46256b9,b323f67350227bffd5e579a0503ce52ceaf676ef92c211d12233dc18b46256b9,identical,identical,b323f67350227bffd5e579a0503ce52ceaf676ef92c211d12233dc18b46256b9
HabboNavigatorCom,ros_flat_controller_xml,HabboNavigatorCom_ros_flat_controller_xml,class_418,1543_class_418.bin,C:\habbo\client\habbo-client-ngh\binaryData\1543_class_418.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_flat_controller_xml.bin,400af4bc739cd0cff75cb28efe25f2a8bbf3d8e1eaec6b4d1fc8d49763e1c709,400af4bc739cd0cff75cb28efe25f2a8bbf3d8e1eaec6b4d1fc8d49763e1c709,identical,identical,400af4bc739cd0cff75cb28efe25f2a8bbf3d8e1eaec6b4d1fc8d49763e1c709
HabboNavigatorCom,ros_banned_user_xml,HabboNavigatorCom_ros_banned_user_xml,class_408,617_class_408.bin,C:\habbo\client\habbo-client-ngh\binaryData\617_class_408.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_banned_user_xml.bin,c84d54ae4ffa20aab21081bdc2bb6254f884ae5c5f009979796ebb7da7230244,61f22b9f2227717d1a0f2d01622c434419ccc3832cf650db48e97c09da5e73f8,different,copied,c84d54ae4ffa20aab21081bdc2bb6254f884ae5c5f009979796ebb7da7230244
HabboNavigatorCom,ros_friend_xml,HabboNavigatorCom_ros_friend_xml,class_458,694_class_458.bin,C:\habbo\client\habbo-client-ngh\binaryData\694_class_458.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_friend_xml.bin,dcd06aef8fb5e9b921f852aabc628a2c9051b29358f995ffb1634ee84fc44456,dcd06aef8fb5e9b921f852aabc628a2c9051b29358f995ffb1634ee84fc44456,identical,identical,dcd06aef8fb5e9b921f852aabc628a2c9051b29358f995ffb1634ee84fc44456
HabboNavigatorCom,ros_badword_xml,HabboNavigatorCom_ros_badword_xml,class_421,777_class_421.bin,C:\habbo\client\habbo-client-ngh\binaryData\777_class_421.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_badword_xml.bin,6b6958fc0bee0a7ca6ed0f97b8db0afdd3f6a30aa8ab5786c2dea01bb6fd1743,c5ab0dac9687c5a08caa4dc030480a5e32b8b7209bcf6911a37b0ccb14aab38d,different,copied,6b6958fc0bee0a7ca6ed0f97b8db0afdd3f6a30aa8ab5786c2dea01bb6fd1743
HabboNavigatorCom,ros_room_settings_xml,HabboNavigatorCom_ros_room_settings_xml,class_449,1149_class_449.bin,C:\habbo\client\habbo-client-ngh\binaryData\1149_class_449.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_room_settings_xml.bin,3f42155ca75f4cd944f2be2f2f73634b2199e0890fff15461c07ebcc8d9485ec,2bed4e3c01efd86b99ff6335e1955b92a3f7f7a2a1caee03983d0e93852e5343,different,copied,3f42155ca75f4cd944f2be2f2f73634b2199e0890fff15461c07ebcc8d9485ec
HabboNavigatorCom,ros_confirm_xml,HabboNavigatorCom_ros_confirm_xml,class_476,1859_class_476.bin,C:\habbo\client\habbo-client-ngh\binaryData\1859_class_476.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_ros_confirm_xml.bin,e3890fc806a51634033485dbf877888f1deae3f9bc7ae68a14c775086a8ad7fc,a57b65444e480568d22da3618f2873757bee1e93f1f8f9eee0dd5558d0c14a36,different,copied,e3890fc806a51634033485dbf877888f1deae3f9bc7ae68a14c775086a8ad7fc
HabboNavigatorCom,password_input_xml,HabboNavigatorCom_password_input_xml,class_417,1791_class_417.bin,C:\habbo\client\habbo-client-ngh\binaryData\1791_class_417.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_password_input_xml.bin,30816d69f49b4893ea1d37ddce2251bced338484b05762bc9655b66dde028405,c804d4e4312848e11295125f73f2ddd37c6dc1feca0116df224bf129dc0a8f15,different,copied,30816d69f49b4893ea1d37ddce2251bced338484b05762bc9655b66dde028405
HabboNavigatorCom,doorbell_xml,HabboNavigatorCom_doorbell_xml,class_472,714_class_472.bin,C:\habbo\client\habbo-client-ngh\binaryData\714_class_472.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_doorbell_xml.bin,f66ef9c592f0992a015d81bcf02429ab335c9a84529c669d7f3347e29da94f2d,9cdcbc77def8ed9e8760085b7174f34319202ef33a5771da67fb90b2d9196dea,different,copied,f66ef9c592f0992a015d81bcf02429ab335c9a84529c669d7f3347e29da94f2d
HabboNavigatorCom,guild_info_xml,HabboNavigatorCom_guild_info_xml,class_443,506_class_443.bin,C:\habbo\client\habbo-client-ngh\binaryData\506_class_443.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_guild_info_xml.bin,4e68de22d3996adf30d2260ea05acc0af16c4179b7e41457f758445e1b805feb,4e68de22d3996adf30d2260ea05acc0af16c4179b7e41457f758445e1b805feb,identical,identical,4e68de22d3996adf30d2260ea05acc0af16c4179b7e41457f758445e1b805feb
HabboNavigatorCom,toolbar_hover_xml,HabboNavigatorCom_toolbar_hover_xml,class_460,2316_class_460.bin,C:\habbo\client\habbo-client-ngh\binaryData\2316_class_460.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_toolbar_hover_xml.bin,20d547dfca54d52873835fe280b920016171afc2830723f7a905911cdd9842be,b5de20663f9bf9b83e69d1b0cee5bc07b73748241deafa3474c363ae1141f614,different,copied,20d547dfca54d52873835fe280b920016171afc2830723f7a905911cdd9842be
HabboNavigatorCom,enforce_category_xml,HabboNavigatorCom_enforce_category_xml,class_497,1060_class_497.bin,C:\habbo\client\habbo-client-ngh\binaryData\1060_class_497.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNavigatorCom_enforce_category_xml.bin,efa96cd4bba2c42588c818d7c3e944d83bef83309b02c7b8ff83971456b3a8d4,1884cd4b962ff25653f0bff03b80c9e4c86f2567fc639779e02137fbb62e977e,different,copied,efa96cd4bba2c42588c818d7c3e944d83bef83309b02c7b8ff83971456b3a8d4
HabboNewNavigatorCom,manifest,HabboNewNavigatorCom_manifest,class_1212,270_class_1212.bin,C:\habbo\client\habbo-client-ngh\binaryData\270_class_1212.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNewNavigatorCom_manifest.bin,16a070468818960326a3d77c1d2861e3e76b612e1e21759c1e8c4aecbb17a96f,16a070468818960326a3d77c1d2861e3e76b612e1e21759c1e8c4aecbb17a96f,identical,identical,16a070468818960326a3d77c1d2861e3e76b612e1e21759c1e8c4aecbb17a96f
HabboNewNavigatorCom,navigator_frame_2_xml,HabboNewNavigatorCom_navigator_frame_2_xml,class_1213,1811_class_1213.bin,C:\habbo\client\habbo-client-ngh\binaryData\1811_class_1213.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNewNavigatorCom_navigator_frame_2_xml.bin,dcd33504718fb3b93ca73f10a5735d9a4cc5bab6aa2e8e549dd26edce193029b,524edfdc6cabc22112d3ac19a6628ccd6b2da6b2928bffbe4a84bf18d1b63843,different,copied,dcd33504718fb3b93ca73f10a5735d9a4cc5bab6aa2e8e549dd26edce193029b
HabboNewNavigatorCom,room_info_popup_bubble_xml,HabboNewNavigatorCom_room_info_popup_bubble_xml,class_1209,2151_class_1209.bin,C:\habbo\client\habbo-client-ngh\binaryData\2151_class_1209.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNewNavigatorCom_room_info_popup_bubble_xml.bin,d42f6c79f4f73f6c5d343a00b9dfaf70bdfde099340277ac6c001b5a20183afa,912a837bb9fc9193965185551cebe58a76f932638e945e421ef43cfa50079b6d,different,copied,d42f6c79f4f73f6c5d343a00b9dfaf70bdfde099340277ac6c001b5a20183afa
HabboNewNavigatorCom,property_xml,HabboNewNavigatorCom_property_xml,class_1214,1437_class_1214.bin,C:\habbo\client\habbo-client-ngh\binaryData\1437_class_1214.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNewNavigatorCom_property_xml.bin,3d7d9cc867b755a70b8a367d5094434831f1443154d20399e96ed305109be5af,9969b8780646b9301b0577277d7992cefe813c37502aa4ee0ff0637561c167ef,different,copied,3d7d9cc867b755a70b8a367d5094434831f1443154d20399e96ed305109be5af
HabboNewNavigatorCom,tag_xml,HabboNewNavigatorCom_tag_xml,class_1210,1714_class_1210.bin,C:\habbo\client\habbo-client-ngh\binaryData\1714_class_1210.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboNewNavigatorCom_tag_xml.bin,a04d906d7588716a5244cc7100a992b40ea2b123397a2ac84551a28c433672bd,a04d906d7588716a5244cc7100a992b40ea2b123397a2ac84551a28c433672bd,identical,identical,a04d906d7588716a5244cc7100a992b40ea2b123397a2ac84551a28c433672bd
HabboToolbarCom,manifest,HabboToolbarCom_manifest,class_2167,1824_class_2167.bin,C:\habbo\client\habbo-client-ngh\binaryData\1824_class_2167.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_manifest.bin,7d9b408a9047c23591cc1978b1db29be83c5751bd6de09565c3a248197e51a96,7d9b408a9047c23591cc1978b1db29be83c5751bd6de09565c3a248197e51a96,identical,identical,7d9b408a9047c23591cc1978b1db29be83c5751bd6de09565c3a248197e51a96
HabboToolbarCom,toolbar_view_xml,HabboToolbarCom_toolbar_view_xml,class_2160,792_class_2160.bin,C:\habbo\client\habbo-client-ngh\binaryData\792_class_2160.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_toolbar_view_xml.bin,420f7ebadbeb6d8ef6534604b6adce6c0c29decbe1129ea18afd20a0753331a4,420f7ebadbeb6d8ef6534604b6adce6c0c29decbe1129ea18afd20a0753331a4,identical,identical,420f7ebadbeb6d8ef6534604b6adce6c0c29decbe1129ea18afd20a0753331a4
HabboToolbarCom,bottom_bar_left_xml,HabboToolbarCom_bottom_bar_left_xml,class_2154,2146_class_2154.bin,C:\habbo\client\habbo-client-ngh\binaryData\2146_class_2154.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_bottom_bar_left_xml.bin,148be05bcb871203388d5db15ebf804ce533d83d0cae912962bfdbcd141d2e60,11696e35240793b800ccfdd338832abeae1313aba04f7affe1251005a058052d,different,copied,148be05bcb871203388d5db15ebf804ce533d83d0cae912962bfdbcd141d2e60
HabboToolbarCom,bottom_background_border_xml,HabboToolbarCom_bottom_background_border_xml,class_2165,1034_class_2165.bin,C:\habbo\client\habbo-client-ngh\binaryData\1034_class_2165.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_bottom_background_border_xml.bin,c03ccf1e302638077521f4165723add983a424aecc62dd84b2e8cafb4bf021e3,a3fc2c290f053e9131c076ed5b017ff87cb14f22bf8855be9acb24c34c2102d6,different,copied,c03ccf1e302638077521f4165723add983a424aecc62dd84b2e8cafb4bf021e3
HabboToolbarCom,me_menu_view_xml,HabboToolbarCom_me_menu_view_xml,class_2172,328_class_2172.bin,C:\habbo\client\habbo-client-ngh\binaryData\328_class_2172.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_me_menu_view_xml.bin,8bbdb8bf6a37e5f9d5771526aaac8c8906a6efedaff9156e6d4c0e49a45997db,8bbdb8bf6a37e5f9d5771526aaac8c8906a6efedaff9156e6d4c0e49a45997db,identical,identical,8bbdb8bf6a37e5f9d5771526aaac8c8906a6efedaff9156e6d4c0e49a45997db
HabboToolbarCom,me_menu_new_view_xml,HabboToolbarCom_me_menu_new_view_xml,class_2149,1853_class_2149.bin,C:\habbo\client\habbo-client-ngh\binaryData\1853_class_2149.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_me_menu_new_view_xml.bin,f806fc9507ba1ca0ea0dbaa2b70cebb2eb2a2ca3f98c0782d91715f31dc74836,8e5bb5c4c60deed2db64508e0c92a523b6ccc8774c2e8970dbf1f563c8519d92,different,copied,f806fc9507ba1ca0ea0dbaa2b70cebb2eb2a2ca3f98c0782d91715f31dc74836
HabboToolbarCom,me_menu_settings_menu_xml,HabboToolbarCom_me_menu_settings_menu_xml,class_2142,1778_class_2142.bin,C:\habbo\client\habbo-client-ngh\binaryData\1778_class_2142.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_me_menu_settings_menu_xml.bin,7b1e0307abb9b766d24752c638601411b728f7d042cc0ee4531cd78ec0b201bc,49612748eb163ded86f76f9d7591fdf7351e364ac057090295593a95925468d0,different,copied,7b1e0307abb9b766d24752c638601411b728f7d042cc0ee4531cd78ec0b201bc
HabboToolbarCom,me_menu_sound_settings_xml,HabboToolbarCom_me_menu_sound_settings_xml,class_2150,1454_class_2150.bin,C:\habbo\client\habbo-client-ngh\binaryData\1454_class_2150.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_me_menu_sound_settings_xml.bin,1da6f135a985b5af35a46b6e9c1748a90ea91576bc6ceb50f403e2abf3b639e9,9869c5216453a5e698a2ba069a8079734eb3adde32f8971a6aca0ac535127955,different,copied,1da6f135a985b5af35a46b6e9c1748a90ea91576bc6ceb50f403e2abf3b639e9
HabboToolbarCom,me_menu_other_settings_xml,HabboToolbarCom_me_menu_other_settings_xml,class_2156,457_class_2156.bin,C:\habbo\client\habbo-client-ngh\binaryData\457_class_2156.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_me_menu_other_settings_xml.bin,26395ff9edbe93af3ae6d84c1067be47747f9a4caffe02a44f3c37d7cdb6fd96,66a919e478bdb86f4b08809377cd09e63e5b0d756ebd39cfb886b18606b9f7e5,different,copied,26395ff9edbe93af3ae6d84c1067be47747f9a4caffe02a44f3c37d7cdb6fd96
HabboToolbarCom,new_items_label_xml,HabboToolbarCom_new_items_label_xml,class_2146,279_class_2146.bin,C:\habbo\client\habbo-client-ngh\binaryData\279_class_2146.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_new_items_label_xml.bin,1f815ca705d26513a4e3fb5fe79538db483b28a9fac0e87d904d629611dc0ddc,1f815ca705d26513a4e3fb5fe79538db483b28a9fac0e87d904d629611dc0ddc,identical,identical,1f815ca705d26513a4e3fb5fe79538db483b28a9fac0e87d904d629611dc0ddc
HabboToolbarCom,campaign_calendar_xml,HabboToolbarCom_campaign_calendar_xml,class_2143,533_class_2143.bin,C:\habbo\client\habbo-client-ngh\binaryData\533_class_2143.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_campaign_calendar_xml.bin,050e79116fde355c6bacfcf5ded0d8dec476ab8bcc2e0ecce0cec7a6347e9424,dfac3290b35d2da9f15b1b0fc55bdf58a9ac4f738d53ecc95e40fa31dbd6275a,different,copied,050e79116fde355c6bacfcf5ded0d8dec476ab8bcc2e0ecce0cec7a6347e9424
HabboToolbarCom,logout_xml,HabboToolbarCom_logout_xml,class_2173,1648_class_2173.bin,C:\habbo\client\habbo-client-ngh\binaryData\1648_class_2173.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_logout_xml.bin,abf6d4261e87623ec8902cc140e7f5cb9c80b0a62ec4f6966a0590118230c743,59cd5124e01b37864638e6ae21344ccbf19b874f2d0e0a24775dcc2b3a10768e,different,copied,abf6d4261e87623ec8902cc140e7f5cb9c80b0a62ec4f6966a0590118230c743
HabboToolbarCom,logout_confirmation_xml,HabboToolbarCom_logout_confirmation_xml,class_2163,871_class_2163.bin,C:\habbo\client\habbo-client-ngh\binaryData\871_class_2163.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_logout_confirmation_xml.bin,106210e32f92e32bafca3e6a10adf592707f6c1bba201fb46249654d377c5879,106210e32f92e32bafca3e6a10adf592707f6c1bba201fb46249654d377c5879,identical,identical,106210e32f92e32bafca3e6a10adf592707f6c1bba201fb46249654d377c5879
HabboToolbarCom,roomtools_xml,HabboToolbarCom_roomtools_xml,class_2151,283_class_2151.bin,C:\habbo\client\habbo-client-ngh\binaryData\283_class_2151.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_roomtools_xml.bin,4e0d0f288a32ffcc04059a4349b5c4fb1a84c4d8b0d8409911dccb3dc7970648,b3cbae05462249ef4b093e3056a49fd31f4ba215fc86ee2b5d07ab962751e9dc,different,copied,4e0d0f288a32ffcc04059a4349b5c4fb1a84c4d8b0d8409911dccb3dc7970648
HabboToolbarCom,roominfo_icon,HabboToolbarCom_roominfo_icon,class_2141,1161_class_2141.png,C:\habbo\client\habbo-client-ngh\images\1161_class_2141.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_roominfo_icon.png,c6c83148df2731f9d868316687c7483b060044a3eeec37821c7c71e7d2d5131d,25cdf1d50c84f78bbe0133fe5b1084b3b508f92b76f7cd5ac78838bf411cef9f,different,copied,c6c83148df2731f9d868316687c7483b060044a3eeec37821c7c71e7d2d5131d
HabboToolbarCom,promo_duckets_xml,HabboToolbarCom_promo_duckets_xml,class_2134,901_class_2134.bin,C:\habbo\client\habbo-client-ngh\binaryData\901_class_2134.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_promo_duckets_xml.bin,de05b49a5cd4d72b0485a7ed75cf686788d5e816d5025ba071d74158680bf56d,de05b49a5cd4d72b0485a7ed75cf686788d5e816d5025ba071d74158680bf56d,identical,identical,de05b49a5cd4d72b0485a7ed75cf686788d5e816d5025ba071d74158680bf56d
HabboToolbarCom,purse_xml,HabboToolbarCom_purse_xml,class_2152,2145_class_2152.bin,C:\habbo\client\habbo-client-ngh\binaryData\2145_class_2152.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_purse_xml.bin,c51f76ad6735535e9f1a3c6a6971cdde3af5323efb5a754b9c6e19539720649a,431c771037be97cecc5862b790b38c5a6d75fd019e2c8209dd1a83e5ae7cf519,different,copied,c51f76ad6735535e9f1a3c6a6971cdde3af5323efb5a754b9c6e19539720649a
HabboToolbarCom,settings_xml,HabboToolbarCom_settings_xml,class_2161,305_class_2161.bin,C:\habbo\client\habbo-client-ngh\binaryData\305_class_2161.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_settings_xml.bin,85aee7224ef88d7931fa0ecc2ccb487321259ea8e6f97a0b58af37130cdd2c0a,8a7fa1d3613bf33ccccb3b2b251f14038c099b88095a9dff5b65eb93148a7e32,different,copied,85aee7224ef88d7931fa0ecc2ccb487321259ea8e6f97a0b58af37130cdd2c0a
HabboToolbarCom,setting_category_xml,HabboToolbarCom_setting_category_xml,class_2145,1600_class_2145.bin,C:\habbo\client\habbo-client-ngh\binaryData\1600_class_2145.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_setting_category_xml.bin,860d523b7dbe43766a94fb09c500435205d4985a626059ebb9ef001adf404ff3,e0e1d9ee2fdf71d29eada5e185628f33b5eea6ee13ff4d55986ff3fb06068e09,different,copied,860d523b7dbe43766a94fb09c500435205d4985a626059ebb9ef001adf404ff3
HabboToolbarCom,purse_indicator_credits_xml,HabboToolbarCom_purse_indicator_credits_xml,class_2168,507_class_2168.bin,C:\habbo\client\habbo-client-ngh\binaryData\507_class_2168.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_purse_indicator_credits_xml.bin,cf5a108aa3f8fe7589f16587fed3f861d9aaef122c92787e1813e408426c8fe1,cf5a108aa3f8fe7589f16587fed3f861d9aaef122c92787e1813e408426c8fe1,identical,identical,cf5a108aa3f8fe7589f16587fed3f861d9aaef122c92787e1813e408426c8fe1
HabboToolbarCom,purse_indicator_pixels_xml,HabboToolbarCom_purse_indicator_pixels_xml,class_2135,1948_class_2135.bin,C:\habbo\client\habbo-client-ngh\binaryData\1948_class_2135.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_purse_indicator_pixels_xml.bin,80343b9ecc3fabf871c295469b9f1704ed011e59a321f14c9c5c6b35f01fc228,80343b9ecc3fabf871c295469b9f1704ed011e59a321f14c9c5c6b35f01fc228,identical,identical,80343b9ecc3fabf871c295469b9f1704ed011e59a321f14c9c5c6b35f01fc228
HabboToolbarCom,purse_indicator_seasonal_xml,HabboToolbarCom_purse_indicator_seasonal_xml,class_2153,1608_class_2153.bin,C:\habbo\client\habbo-client-ngh\binaryData\1608_class_2153.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_purse_indicator_seasonal_xml.bin,7693ec61ae6b326a40e23738491fcb368f27be82918de783da63e15c09ba9378,fd14e0fc76eb23fd746ef8a3c9470af7cc08e9e2799e1886766d833f6f6313a0,different,copied,7693ec61ae6b326a40e23738491fcb368f27be82918de783da63e15c09ba9378
